"ID de respuesta","Fecha de envío","Última página","Lenguaje inicial","Fecha de inicio","Fecha de la última acción","Dirección IP","URL de referencia","Género","Edad","Nacionalidad","Nivel de estudios","Clasifica tu grado de visión","¿Utilizas gafas o lentes de contacto?","¿Tienes alguna carencia visual que afecte a la recepción de formas, colores, distancias, etc.?","Si has contestado Sí a la pregunta anterior, indica cuál.","¿Tienes acceso a dispositivos (ordenador, móvil, tablet, etc.) conectados a Internet habitualmente?","¿Cuánto tiempo al día usas el móvil/tableta/ordenador/TV?","¿Qué tipo de aplicaciones utilizas en tu ordenador/tableta/móvil? (Respuesta múltiple) [1. Apps de contenidos audiovisuales (Netflix, HBO, etc.)]","¿Qué tipo de aplicaciones utilizas en tu ordenador/tableta/móvil? (Respuesta múltiple) [2. Aplicaciones de mensajería (Whatsapp, Facebook Messenger, etc.)]","¿Qué tipo de aplicaciones utilizas en tu ordenador/tableta/móvil? (Respuesta múltiple) [3. Bibliotecas de fotos online (Google Photos, iPhoto, etc.)]","¿Qué tipo de aplicaciones utilizas en tu ordenador/tableta/móvil? (Respuesta múltiple) [4. Redes sociales (Facebook, Instagram, Twitter, etc.).]","¿Qué tipo de aplicaciones utilizas en tu ordenador/tableta/móvil? (Respuesta múltiple) [5. Aplicaciones de vídeo (Youtube, Vimeo, etc.).]","¿Qué tipo de aplicaciones utilizas en tu ordenador/tableta/móvil? (Respuesta múltiple) [Otro]","Durante ese uso, ¿cuántas imágenes consumes (ves y compartes)?","¿Cuál es tu herramienta habitual de consumo de imágenes?","¿Cada cuánto tiempo consumes imágenes?","Cuando generas una imagen, ¿qué tipo de dispositivo usas? (Respuesta múltiple) [1. Cámara de fotos]","Cuando generas una imagen, ¿qué tipo de dispositivo usas? (Respuesta múltiple) [2. Teléfono móvil]","Cuando generas una imagen, ¿qué tipo de dispositivo usas? (Respuesta múltiple) [3. Tableta]","Cuando generas una imagen, ¿qué tipo de dispositivo usas? (Respuesta múltiple) [Otro]","¿Con qué frecuencia haces fotografías?","En caso afirmativo, ¿compartes habitualmente las imágenes que tomas?","Cuando produces imágenes, ¿cuánto tiempo dedicas a prepararlas? (minutos)","¿Repites las imágenes hasta conseguir el resultado esperado?","En tu entorno, ¿las personas que utilizan la tecnología crean imágenes y las comparten?","Cuando compartes imágenes, ¿habitualmente las recibes de otras personas?","Cuando compartes imágenes, ¿habitualmente las envías a otras personas?","Cuando compartes imágenes, ¿habitualmente las produces tú?","Al reutilizar una imagen, ¿crees puedes redefinir el mensaje que el emisor ha pensado?","¿Te gusta seguir a personas que admiras en redes sociales? ¿Eres fan o follower de alguna? ¿En ocasiones escribes comentarios en sus publicaciones?","Cuando compartes imágenes en redes sociales, ¿las acompañas de texto siguiendo las indicaciones que te sugieren las aplicaciones (etiquetado, explicación de la imagen, texto inspirador, etc.)?","En alguna ocasión, aún estando preparado para ello, ¿has dejado de incorporar imágenes en tus mensajes en redes sociales, aplicaciones móviles, etc., porque no entiendes cómo hacerlo?","Cuando haces fotos desde cualquiera de los medios a tu alcance, ¿te facilitan el proceso las opciones que te ofrecen las aplicaciones (filtros, recortes, edición mediante grafismo, etc.)?","Dentro de tus redes sociales o aplicaciones móviles, ¿se comparte información visual que tú no buscas (campañas de concienciación social, chistes, publicidad, etc.)?","Si encuentras esta información visual sugerida, ¿cómo actúas?","Si tienes que crear una presentación de contenidos...","Si las buscas en Internet...","Si las generas tú...","Si las generas tú... [Otro]","¿Cuándo prosumes (produces y consumes) imágenes?","Si produces imágenes, ¿para qué las usas? (Respuesta múltiple) [1. Para que se entienda mejor el significado de lo que quiero expresar]","Si produces imágenes, ¿para qué las usas? (Respuesta múltiple) [2. Para explicar mejor dónde me encuentro]","Si produces imágenes, ¿para qué las usas? (Respuesta múltiple) [3. Para expresar emociones]","Si produces imágenes, ¿para qué las usas? (Respuesta múltiple) [4. Para ahorrar palabras]","Si produces imágenes, ¿para qué las usas? (Respuesta múltiple) [5. Para compartir momentos]","Si produces imágenes, ¿para qué las usas? (Respuesta múltiple) [Otro]","Si has respondido que NUNCA produces o consumes imágenes, ¿por qué no las usas? (Respuesta múltiple) [1. No me gustan]","Si has respondido que NUNCA produces o consumes imágenes, ¿por qué no las usas? (Respuesta múltiple) [2. No sé cómo se hacen]","Si has respondido que NUNCA produces o consumes imágenes, ¿por qué no las usas? (Respuesta múltiple) [3. No uso la tecnología]","Si has respondido que NUNCA produces o consumes imágenes, ¿por qué no las usas? (Respuesta múltiple) [4. Cuando las comparto no sé qué significan]","Si has respondido que NUNCA produces o consumes imágenes, ¿por qué no las usas? (Respuesta múltiple) [5. Porque ocupan mucho espacio]","Si has respondido que NUNCA produces o consumes imágenes, ¿por qué no las usas? (Respuesta múltiple) [6. Me parece inútil]","Si has respondido que NUNCA produces o consumes imágenes, ¿por qué no las usas? (Respuesta múltiple) [Otro]","¿Qué imágenes decides compartir en redes sociales u otros medios tecnológicos? (Respuesta múltiple) [1. Imágenes que realizo para mantener las redes activas]","¿Qué imágenes decides compartir en redes sociales u otros medios tecnológicos? (Respuesta múltiple) [2. Imágenes del día a día, que forman parte de mí vida, las utilizo para expresarme]","¿Qué imágenes decides compartir en redes sociales u otros medios tecnológicos? (Respuesta múltiple) [3. Imágenes referenciales con el fin de mostrar algo de forma informativa]","¿Qué imágenes decides compartir en redes sociales u otros medios tecnológicos? (Respuesta múltiple) [4. Imágenes que con las que pretendo causar una reacción (ej. likes)]","¿Qué imágenes decides compartir en redes sociales u otros medios tecnológicos? (Respuesta múltiple) [Otro]","Cuando usas redes sociales, ¿consideras que ser aceptado como miembro de un grupo es más importante que tener autonomía e independencia?","¿Con quién compartes imágenes generalmente? (Respuesta múltiple) [1. Amigos]","¿Con quién compartes imágenes generalmente? (Respuesta múltiple) [2. Familia]","¿Con quién compartes imágenes generalmente? (Respuesta múltiple) [3. Compañeros]","¿Con quién compartes imágenes generalmente? (Respuesta múltiple) [4. Con todos mis conocidos]","¿Con quién compartes imágenes generalmente? (Respuesta múltiple) [5. Con nadie]","¿Con quién compartes imágenes generalmente? (Respuesta múltiple) [Otro]","Cuando produces imágenes, ¿piensas en la imagen que quieres crear antes de hacerla?","¿Cuánto de tu consumo de imágenes viene desde los medios digitales (prensa digital, Internet, televisión, etc.) y cuánto por medios analógicos (prensa escrita, revistas, libros, etc.)?","¿Cuánto de tu consumo de imágenes viene desde los medios digitales (prensa digital, Internet, televisión, etc.) y cuánto por medios analógicos (prensa escrita, revistas, libros, etc.)? [Otro]","¿Qué ves en esta imagen?","¿Qué ves en esta imagen?","¿Qué ves en esta imagen?","¿Qué ves en esta imagen?","¿Qué ves en esta imágenes?","¿Qué forma/formas ves en estas imágenes?","¿Qué forma/formas ves en estas imágenes?","¿Qué forma/formas ves en estas imágenes?","¿Qué forma/formas ves en estas imágenes?","¿Qué forma/formas ves en estas imágenes?","¿Qué forma/formas ves en estas imágenes?","¿Has reconocido la/las formas rápidamente?","En la siguiente imagen, ¿qué es lo que más te llama la atención?","En la siguiente imagen, ¿qué es lo que más te llama la atención?","En la siguiente imagen, ¿qué es lo que más te llama la atención?","En la siguiente imagen, ¿qué es lo que más te llama la atención?","¿Qué ves en esta imagen?","¿Qué ves en esta imagen?","¿Qué ves en esta imagen?","¿Qué ves en esta imagen?","¿Qué ves en esta imagen?","¿Qué ves en esta imagen?","¿Qué ves en esta imagen?","¿Cuál de las imágenes emparejadas te resulta más atractiva? 1/2 2/2.1","¿Cuál de las imágenes emparejadas te resulta más atractiva? 1/2 2/2.2","¿Cuál de las imágenes emparejadas te resulta más atractiva? 1/2 2/2.3","¿Cuál de las imágenes emparejadas te resulta más atractiva? 1/2 2/2.4","¿Qué te sugiere esta imagen?.1","¿Qué te sugiere esta imagen?.2","¿Qué te sugiere esta imagen?.3","¿Qué te sugiere esta imagen?.4","Cuando recibes/consumes imágenes... (Respuesta múltiple) [1. Observo si son bellas, armónicas o no]","Cuando recibes/consumes imágenes... (Respuesta múltiple) [2. Me planteo si significan algo para mí]","Cuando recibes/consumes imágenes... (Respuesta múltiple) [3. Observo el momento y contexto en el que aparecen]","Señala las diferencias que existen entre estas imágenes con tus propias palabras   1.   2.   3.","¿Te resulta atractiva esta imagen? ¿Por qué?","¿Te resulta atractiva esta imagen? ¿Por qué?","¿Te resulta atractiva esta imagen? ¿Por qué?","¿Te resulta atractiva esta imagen? ¿Por qué?","¿Te resulta atractiva esta imagen? ¿Por qué?","Cuando observas estas imágenes, ¿entiendes lo que pasa, aunque los sujetos/objetos no se muestren de forma completa? 1 2 3 4","Si has respondido que no, ¿qué ves en las imágenes?","Observa y describe lo que ves en las siquientes imágenes   1 2 3","Cuando te encuentras con una imagen, ¿intentas entender con qué intención está hecha?","Cuando recibes o consumes una imagen, ¿la comparas con tu propia realidad? ¿Intentas encontrar en tu entorno cierto parecido?","Cuando recibes o consumes una imagen, ¿piensas en el modo en que fue obtenida (técnicamente)?","Cuando observas una imagen, ¿te preguntas cosas acerca de los personajes/objetos que aparecen en la misma?","¿Entiendes, generalmente, las intenciones que tiene el autor de una imagen cuando la ves y la compartes?","¿Eres capaz de expresar verbalmente las emociones que te produce una imagen que has visto?","¿Crees que las imágenes producidas por hombres son diferentes a las que hacen mujeres?","Si encuentras diferencias, escribe cuáles","¿Crees que en la creacción de imágenes trabajan más mujeres, u hombres?","¿Conoces autores/as que trabajen produciendo imágenes?","Pon un ejemplo","Tiempo total","Temporización del grupo: INFORMACIÓN PERSONAL","Temporización de la pregunta: IP1","Temporización de la pregunta: IP2","Temporización de la pregunta: IP3","Temporización de la pregunta: IP4","Temporización del grupo: RECEPCIÓN DE IMÁGENES","Temporización de la pregunta: RI1","Temporización de la pregunta: RI2","Temporización de la pregunta: RI3","Temporización de la pregunta: RI4","Temporización de la pregunta: RI5","Temporización de la pregunta: RI6","Temporización de la pregunta: RI7","Temporización de la pregunta: RI8","Temporización de la pregunta: RI10","Temporización de la pregunta: RI11","Temporización del grupo: PROSUMO (PRODUCCIÓN Y CONSUMO) DE IMÁGENES","Temporización de la pregunta: PI1","Temporización de la pregunta: PI2","Temporización de la pregunta: PI3","Temporización de la pregunta: PI3uno","Temporización de la pregunta: PI3dos","Temporización de la pregunta: PI4","Temporización de la pregunta: PI5","Temporización de la pregunta: PI6","Temporización de la pregunta: PI7","Temporización de la pregunta: PI8","Temporización de la pregunta: PI9","Temporización de la pregunta: PI10","Temporización de la pregunta: PI11","Temporización de la pregunta: PI12","Temporización de la pregunta: PI13","Temporización de la pregunta: PI14","Temporización de la pregunta: PI15","Temporización de la pregunta: PI16","Temporización de la pregunta: PI17","Temporización de la pregunta: PI18","Temporización de la pregunta: PI19","Temporización de la pregunta: PI20","Temporización de la pregunta: PI21","Temporización de la pregunta: PI22","Temporización de la pregunta: PI23","Temporización de la pregunta: PI24","Temporización de la pregunta: PI25","Temporización del grupo: PERCEPCIÓN VISUAL","Temporización de la pregunta: PV1","Temporización de la pregunta: PVuno1","Temporización de la pregunta: PVuno2","Temporización de la pregunta: PVuno3","Temporización de la pregunta: PVuno4","Temporización de la pregunta: PV2","Temporización de la pregunta: PVdos1","Temporización de la pregunta: PVdos2","Temporización de la pregunta: PVdos3","Temporización de la pregunta: PVdos4","Temporización de la pregunta: PVdos5","Temporización de la pregunta: PV3","Temporización de la pregunta: PV4","Temporización de la pregunta: PVcuatro1","Temporización de la pregunta: PVcuatro2","Temporización de la pregunta: PVcuatro3","Temporización de la pregunta: PV5","Temporización de la pregunta: PVcinco1","Temporización de la pregunta: PVcinco2","Temporización de la pregunta: PVcinco3","Temporización de la pregunta: PV6","Temporización de la pregunta: PVseis1","Temporización de la pregunta: PVseis2","Temporización de la pregunta: PV7","Temporización de la pregunta: PVsiete1","Temporización de la pregunta: PVsiete2","Temporización de la pregunta: PVsiete3","Temporización de la pregunta: PV8","Temporización de la pregunta: PVocho1","Temporización de la pregunta: PVocho2","Temporización de la pregunta: PVocho3","Temporización de la pregunta: PV9","Temporización de la pregunta: PV10","Temporización de la pregunta: PV11","Temporización de la pregunta: PVonce1","Temporización de la pregunta: PVonce2","Temporización de la pregunta: PVonce3","Temporización de la pregunta: PVonce4","Temporización de la pregunta: PV12","Temporización de la pregunta: PV13","Temporización de la pregunta: PV14","Temporización del grupo: INTERPRETACIÓN DE IMÁGENES","Temporización de la pregunta: II1","Temporización de la pregunta: II2","Temporización de la pregunta: II3","Temporización de la pregunta: II4","Temporización de la pregunta: II5","Temporización de la pregunta: II6","Temporización de la pregunta: II7","Temporización de la pregunta: II8","Temporización de la pregunta: II9","Temporización de la pregunta: II10","Temporización de la pregunta: II11"
"1","2018-03-13 23:37:22","93","es","2018-03-13 22:00:00","2018-03-13 23:37:22","85.62.234.247","","Masculino","37","Española","Universitario graduado","3. Regular","Sí","No","","5. Varias veces al día","5. 4-6 horas","Sí","Sí","Sí","Sí","Sí","","2. Pocas","1. Móvil","4. A diario","No","Sí","No","","5. A diario","3. La mayor parte de las veces","1","Sí","4. Bastantes veces","3. En ocasiones","3. En ocasiones","4. Muchas veces envío imágenes que hago yo","Sí","3. A veces interactúo con sus publicaciones en forma de like","1. Nunca","2. Muy pocas veces","3. En ocasiones","4. Bastantes veces","1. No accedo a la información propuesta","1. Busco imágenes para ilustrar lo que estoy diciendo.","1. Busco en Google Imágenes. No tengo en cuenta la licencia de la imagen que utilizo","Otro","No las genero","5. A diario","No","No","No","No","Sí","","No","No","No","No","No","No","No he respondido nunca","No","Sí","No","No","","1. Nada importante","Sí","Sí","No","No","No","","3. En ocasiones","3. Por igual de medios digitales y analógicos","","Una mujer tumbada en una playa con acantilados","Piernas de mujer entre piernas de hombre con traje a cuadros","Imagen hombre y mujer a caballo típica feria de abril","Hombre lobo y su.mujer paseando al perro","Pelea de gallos","Una mano y un tío gritando ","Labios y flor","Sombrillas  recogidas o tres personas con capa","Hombre cara pez","Hombre barbudo y mujer rubia","Mercado de.melones y sujetador tropical ","Sí","El.hombre saltando al agua","El equilibrio imposible de la mujer ","El pañuelo en la cabeza del hombre con barba","El hombre que saca la foto","Una sombra tras una mampara de terraza ","Lugar árabe con hombre arabe","Hombre con atún al hombro sangrando","Hombre con cortina en la cabeza","Ladrillos ","Dedos gigantes","Cuernos ","1/2","2/2","2/2","2/2","Aparentemente bosque ","Algo pasa por la calle hacia done mira el hombre","Muro doblado","Viaje imposible ","Sí","Sí","No","Diferentes superficies brillos y texturas ","Si, el puente que sostiene al tren ","No, no me interesa ","No, demasiado color y no.me.interesa","Si, por el efecto del cohete en la mano","No, me provoca angustia ","Sí","","1. Dos parejas en un banco frente a la catedral de Salamanca,  una de ancianas, que charlan, con ropa oscura y mucha y otra de niñas con ropa blanca y escasa una de ellas no lleva ni bragas, están jugando cada una a lo suyo pero en el banco las dos.
2. Una patata con raíces 
3. Escaleras traducidas pasando gente por encima ","3. En ocasiones","2. Muy pocas veces","4. Bastantes veces","4. Bastantes veces","3. En ocasiones","3. En ocasiones","Sí","Dado que la fotografía indaga en nuestros intereses e interpretaciones de la realidad y estas manan del cerebro, y el cerebro de hombre y mujer son diferentes, sus fotos deben ser diferentes, aún fotografiando lo.mismo ","3. Los dos por igual","No","Un ejemplo de subjetividad, dependiendo de cada persona, sus gustos y pretensiones, su forma de ser, una foto puede ser, por ejemplo, un orgullo o una vergüenza. Me viene a la mente una imagen de Ronaldo con su familia, el subido por encima de todos, todos posando frente a la cara, él el único sin camiseta, con los brazos en jarra.","5878.48","","22.26","22.71","28.26","19.58","","51.39","10.46","11.08","7.27","23.93","54.1","27.5","21.89","20.77","17.97","","39.1","14.28","21.87","24.39","13.98","20.16","49.84","31.3","44.12","17.44","43.1","30.12","54.46","23.01","18.92","49.87","33.9","23.38","78.37","70.47","27.22","75.74","500.45","105.67","26.28","14.1","144.68","","112.51","67.62","47.57","109.15","21.38","46.18","27.51","56.44","40.37","29.46","37.57","9.07","56.61","52.17","62.33","36.18","46.15","75.23","162.44","98.68","92.81","413.36","54.85","91.51","25.75","31.12","14.41","51.65","72.97","43.48","68.57","31.3","128.57","112.24","37.53","47.9","365.52","39.21","67.13","9.68","326.06","","12.13","15.01","13.34","12.93","14.26","15.77","28.29","142.17","40.63","12.96","315.36"
"2","2018-03-14 00:44:32","93","es","2018-03-13 22:07:02","2018-03-14 00:44:32","85.55.21.125","","Masculino","62","Española","Universitario graduado","3. Regular","Sí","No","","5. Varias veces al día","5. 4-6 horas","Sí","Sí","No","No","Sí","","4. Bastantes","4. Tableta","4. A diario","No","Sí","No","","5. A diario","3. La mayor parte de las veces","1","No","5. Casi siempre o siempre","5. Casi siempre o siempre","5. Casi siempre o siempre","4. Muchas veces envío imágenes que hago yo","Sí","1. No soy fan de nadie a quien admire","3. En ocasiones","3. En ocasiones","3. En ocasiones","5. Casi siempre o siempre","1. No accedo a la información propuesta","1. Busco imágenes para ilustrar lo que estoy diciendo.","1. Busco en Google Imágenes. No tengo en cuenta la licencia de la imagen que utilizo","3. Utilizo ambas opciones combinadas","","5. A diario","No","No","Sí","Sí","Sí","","No","No","No","No","No","No","","No","Sí","Sí","No","","2. Poco importante","Sí","Sí","No","No","No","","5. Casi siempre o siempre","3. Por igual de medios digitales y analógicos","","contraste de texturas  cuerpo de mujer playa de chinarros y acantilado","Prepotencia de chulo putas","El vestido realza a la jaca,  a la mujer o al amo.","El que lleva botas es siempre el amo","Movimiento, rapidez, pelea","El brazo que grita o vomita","Labios sensualidad insinuacion","Formas para ocultar formaa","Trampantojo con un pez","El doble sentido","Un  chiste de melones","Sí","El reflejo del hombre que salta","Movimiento ","Atmósfera de tormenta que abruma al grupo de personas que descansan en su huida","El agua ","Sugiere distancia cerca y lejos a la vez","Se puede romper la tiranía de las líneas y salir del plano opresor","Si quitamos el atún pintado en el barco la imagen deja de interesar","El nudo de la cortina oculta la cabeza del hombre que lee y la sustituye formalmente","Juego de texturas y compositivo con restos de pintura de un mensaje que ha perdido su sentido original ","Relatividad. Grande o pequeño en relación con qué.","Líneas de fuerza hacia arriba  compensadas hacia abajo ","2/2","2/2","2/2","2/2","Tunel","Alerta escucha","Soledad","Tranqulidad","No","Sí","No","La línea que define y limita y lo colores primarios  aportan precisión y concreción  en la imagen  1, las otras imágenes resultan más ambiguas y en cuanto a líneas y color es difícil de precisar.  Se trasluce degradación de la materia  indeterminación","Serviría para ilustrar una historia. Quizá una novela, una película.  Cada término de la foto está contando cosas","Texturas, personas, no sabemos quienes pero ellos sí saben quienes son y dónde van","Exhuberancia se recrea en la iconografia  con la que se representa a la virgen María pero introduce elementos que distorsionan ya que sujeta a dos niños y muestra sus piernas  de algún modo resulta incómoda e inquietante dentro de esa brillantez y saturación de los colores que se utilizan en publicidad para un tema que en apariencia es de carácter religioso","No se discute la hombría de quién de modo tan templado y sin correr tira los cohetes  tan bien plantao","Broma de chocolate con leche","Sí","","1. Por el modo de vestir de las personas la foto puede ser de mita de siglo xx, dos viejas charlan en primer término sentadas en un banco, en segundo término dos niñas una sentada parece tejer una especie de cordel y la otra  está tumbada cabeza abajo,  no lleva bragas y enseña el culo a cámara y parece buscar algo detrás del banco . En el fondo  se ve la puerta de Ramos de la catedral de salamanca y sobre el muro de la catedral la inscripción de José Antonio Primo  de Rivera .
2. Parece una patata con los brotes ya crecidos 
3. Una escalera de cristal translúcido vista desde abajo sobre la que s dibujan las sombras de los víandantes","3. En ocasiones","3. En ocasiones","3. En ocasiones","4. Bastantes veces","3. En ocasiones","3. En ocasiones","No","","3. Los dos por igual","No","Fotógrafos, cineastas, artistas plásticos, diseñadores","9498.13","","20.85","18.04","11.28","10.91","","38.94","11.06","9.59","8.21","18.4","16.95","41.91","32.62","43.15","10.01","","13.12","16.59","13.58","24.56","39.73","14.62","13.88","12.56","31.86","40.84","25.3","26.27","24.77","24.04","26.5","56.2","15.42","16.78","18.78","14.48","28.11","15.9","27.6","41.92","11.76","16.66","23.53","","237.89","97.67","236.61","157.07","190.08","73.65","64.48","123.43","39.69","231.61","367.52","15.93","55.11","57.32","313.09","737.66","125.29","174.77","552.83","206.53","204.09","79.75","150.18","43.05","19.24","9.8","8.17","61.55","150.46","78.91","73.52","16.82","493.37","199.44","239.73","360.3","209.66","164.81","154.09","42","1325.27","","15.46","11.43","14.78","11.13","15.6","12.05","11.76","57.82","17.95","123.93","136.5"
"3","2018-03-14 00:52:50","93","es","2018-03-14 00:27:17","2018-03-14 00:52:50","188.127.175.153","","Masculino","28","Española","Universitario graduado","4. Bueno","Sí","No","","5. Varias veces al día","6. Más de 6 horas","Sí","Sí","Sí","Sí","Sí","","5. Recibo y envio imágenes de forma constante","1. Móvil","4. A diario","No","Sí","No","","4. Dos o tres veces por semana","2. Alguna vez","1","Sí","4. Bastantes veces","4. Bastantes veces","3. En ocasiones","4. Muchas veces envío imágenes que hago yo","Sí","3. A veces interactúo con sus publicaciones en forma de like","3. En ocasiones","2. Muy pocas veces","5. Casi siempre o siempre","4. Bastantes veces","1. No accedo a la información propuesta","1. Busco imágenes para ilustrar lo que estoy diciendo.","3. Busco en web especializadas en imágenes. Conozco y uso contenidos con licencias","2. Las compongo en programas de edición de imágenes desde otras fotografías","","4. Dos o tres veces por semana","Sí","Sí","Sí","Sí","Sí","","No","No","No","No","No","No","","No","No","Sí","No","","2. Poco importante","Sí","Sí","No","No","No","","5. Casi siempre o siempre","1. Todo de medios digitales","","Una chica tumbada en una playa de piedras con un acantilado al fondo","Las piernas de una mujer entre las de un hombre con traje de tweed","Una flamenca en la parte trasera de la grupa de un caballo en la feria de Sevilla","Un perro muy viejo junto a un hombre con botas de montar y las patas de un perro muy grande","¿Una pelea de gallos?","Una mano y una cara gritando","Unos labios entre dos hojas de una planta","Unas sombrillas que parecen unas monjas con hábito","Un hombre buceando y justo en su cara un pez","Una mujer de pelo largo delante de un hombre. Parece que el pelo de la mujer es parte de la barba del hombre. Igualmente los pantalones de la mujer dan la sensación de que las piernas del hombre están al revés","Unos hombres lanzando unos melones. El timing es perfecto para que parezcan los pechos de la mujer del fondo","Sí","El charco y los reflejos","El contraste entre la rigidez de la bailarina y la ondulación de su coleta","Los pañuelos de las señoras","El polvo y agua que surge del muro que se está derribando. Las expresiones de las personas que están a la derecha en la fotografía","Una persona asomada al mar en la habitación de al lado del hotel","Un hombre con chilaba paseando por un patio árabe o una mezquita","Alguien descargando ¿atunes? junto a un barco pesquero","Una persona leyendo el periódico mientras tiene el nudo de una cortina delante de la cara","Diferencias de color en unos ladrillos. Parece que los ladrillos centrales han reemplazado otros anteriores","Un hombre sentado en los pies de piedra de una estatua gigante","Un grupo de vacas de largos cuernos pastando","1/2","1/2","2/2","2/2","Un camino muy largo. Un pasadizo natural hecho de árboles en medio de un páramo","Una disyuntiva. La toma de decisiones acompañada a la edad de las personas","Un paseo de domingo en una ciudad mediana por parte de una mujer tradicional","No parece navegación en un río, sino por una carretera","Sí","Sí","Sí","Las texturas y colores en cada una de ellas son distintos. Incluso dentro de cada una de las imágenes hay distintas texturas","No, no encuentro enfocados elementos que me atraigan","Sí, me causa curiosidad la situación que se va a dar o se ha dado anteriormente con este grupo de cofrades","Sí, el color y las metáforas que recoge están preparadas para atraer al espectador","Sí, el lanzamiento de cohete con el humo y la estela es inquietante","Sí, es muy curioso el contraste de colores entre el líquido blanco y la chica negra","Sí","","La primera figura es una escena costumbrista en Salamanca donde aparecen unas señoras mayores junto a lo que podrían ser sus nietas.
La segunda es una patata con raíces bajo un cielo
La tercera parecen unas escaleras traslúcidas vistas desde abajo mientras gente baja por ellas","4. Bastantes veces","3. En ocasiones","2. Muy pocas veces","3. En ocasiones","4. Bastantes veces","3. En ocasiones","Sí","Entiendo que puede haber diferencias en cuanto a cómo cada género trata los temas a fotografiar. Posiblemente haya diferencias en cuanto a la agresividad en la imagen, el cuidado de los detalles, etc. ","2. Más hombres que mujeres.","Sí","Cristina García Rodero","1413.14","","5.06","5.03","5.01","4.68","","6.64","5.15","5.9","4.93","11.73","8.55","91.05","32.49","9.55","8.77","","7.23","7.61","20.85","6.65","5.19","6.66","8.27","6.04","16.79","5.21","8.55","10.32","10.16","23.95","6.14","4.15","4.06","4.64","13.28","12.43","9.73","10.95","12.05","12.13","8.26","7.16","8.64","","21.39","17.41","26.18","28.2","11.28","11.86","14.43","12.55","15.49","46.68","26.17","9.16","11.58","22.67","14.55","24.62","14.94","18.78","21.8","21.97","23.36","15.27","23.56","15.36","7.14","6.97","6.51","21.2","30.01","19.94","20.74","6.79","26.95","21.16","23.58","21.44","28.26","21.45","13.66","3.73","76.07","","6.8","7.78","10.55","7.35","5.22","8.95","7.52","43.87","8.11","8.75","11.74"
